id,code,product_name,generic_name,quantity,unit quantity,packaging,brands,categories,origins,manufacturing_places,manufacturing_places_tags,labels,stores,countries,ingredients_text,allergens_tags,traces,additives_n,additives_tags,ingredients_from_palm_oil_n,nutriscore_grade,nova_group,pnns_groups_1,pnns_groups_2,main_category,,image_url,image_small_url,image_ingredients_url,image_nutrition_url,energy_kcal_100g,energy_100g,energy_from_fat_100g,fat_100g,saturated_fat_100g,monounsaturated_fat_100g,polyunsaturated_fat_100g,omega_3_fat_100g,omega_6_fat_100g,omega_9_fat_100g,trans_fat_100g,carbohydrates_100g,sugars_100g,fiber_100g,proteins_100g,salt_100g,sodium_100g,alcohol_100g,vitamin_a_100g,vitamin_d_100g,vitamin_e_100g,vitamin_c_100g,vitamin_b1_100g,vitamin_b2_100g,vitamin_pp_100g,vitamin_b6_100g,vitamin_b9_100g,vitamin_b12_100g,biotin_100g,pantothenic_acid_100g,potassium_100g,calcium_100g,phosphorus_100g,iron_100g,magnesium_100g,zinc_100g,copper_100g,manganese_100g,selenium_100g,iodine_100g,caffeine_100g,fruits-vegetables_nuts_estimate_100g,cocoa_100g,carbon_footprint_from_meat_or_fish_100g,Price
1615,5201013000062,Pâtes Grecques,,500,g,"sachet,plastique",Makbea,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Céréales et dérivés, Pâtes alimentaires, Pâtes sèches, Pâtes de blé dur, en:wheat-pasta",,Grèce,grece,Fabriqué en Grèce,,"Belgique, France",Semoule de _blé_ dur de qualité supérieure.,en:gluten,,0,,0,a,1,Epicerie salée,Cereals,en:durum-wheat-pasta,,https://static.openfoodfacts.org/images/products/520/101/300/0062/front_fr.3.400.jpg,https://static.openfoodfacts.org/images/products/520/101/300/0062/front_fr.3.200.jpg,https://static.openfoodfacts.org/images/products/520/101/300/0062/ingredients_fr.18.400.jpg,,360,1506,,1.5,0.3,,,,,,,3.5,3.5,3,11.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1616,5400141103618,Eau minérale,Eau minérale naturelle,1500,ml,"bouteille,bouteille plastique",Boni,"Boissons, Eaux, Eaux de sources, Eaux minérales, Eaux minérales naturelles",,,,,Colruyt,Belgique,Eau minérale nakturelle (source Oiselle),,,0,,0,a,,Boissons ,Waters and flavored waters,en:natural-mineral-waters,,https://static.openfoodfacts.org/images/products/540/014/110/3618/front_fr.7.400.jpg,https://static.openfoodfacts.org/images/products/540/014/110/3618/front_fr.7.200.jpg,https://static.openfoodfacts.org/images/products/540/014/110/3618/ingredients_fr.10.400.jpg,https://static.openfoodfacts.org/images/products/540/014/110/3618/nutrition_fr.13.400.jpg,0,0,,0,0,,,,,,,0,0,,0,0,0,,,,,,,,,,,,,,,0.136,,,0.06,,,,,,,,,,1
1617,3023290023983,Le Yaourt,,125,g,Pot,Nesté La Laitière,"Produits laitiers, Produits fermentés, Produits laitiers fermentés, Yaourts, Yaourts aux fruits, Yaourts à la poire",France,Feance,feance,,Delhaize,"Belgium,France","Lait entier (64,3%), mire (10%), eau, sucre, crème (lait), arôme naturel, jus concentré de citron, jus de potiron concentré, épaississant (gomme de caroube), amidon de mais, poudre de lait écrémé, ferments lactiques",en:milk,,1,en:e410,0,c,4,Crèmerie ,Milk and yogurt,en:pear-yogurts,,https://static.openfoodfacts.org/images/products/302/329/002/3983/front_fr.4.400.jpg,https://static.openfoodfacts.org/images/products/302/329/002/3983/front_fr.4.200.jpg,https://static.openfoodfacts.org/images/products/302/329/002/3983/ingredients_fr.7.400.jpg,https://static.openfoodfacts.org/images/products/302/329/002/3983/nutrition_fr.10.400.jpg,118,494,,6.1,4,,,,,,,12.7,11.8,0.4,2.2,0.09,0.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1618,54037007,Bouchée Lait,Chocolat au lait fourré (56%) crème confiseur aux noisettes et amandes,25,g,"Papier,Plastique",Cote D'or,"Snacks, Snacks sucrés, Confiseries, Confiseries chocolatées, Bonbons de chocolat",,"Belgique,Mondelez Belgique Stationsstraat 100 - 2800 Mechelen","belgique,mondelez-belgique-stationsstraat-100-2800-mechelen",Eco Emballage,"Colruyt,Delhaize","Belgique,France","Sucre, poudre de lait entier, noisettes (8,6%), pâte de cacao, graisses végétales (palmiste, palme), amandes (6,7%), beurre de cacao, lactosérum en poudre (de lait), émulsifiants (lécithine de soja, lécithine de tournesol), arômes.","en:milk,en:nuts,en:soybeans","en:gluten,en:nuts",1,"en:e322,en:e322i",0,e,4,Epicerie sucrée,Sweets,en:bonbons,,https://static.openfoodfacts.org/images/products/54037007/front_fr.20.400.jpg,https://static.openfoodfacts.org/images/products/54037007/front_fr.20.200.jpg,https://static.openfoodfacts.org/images/products/54037007/ingredients_fr.19.400.jpg,https://static.openfoodfacts.org/images/products/54037007/nutrition_fr.13.400.jpg,535,2238,,30,14,,,,,,,58,57,3.1,6.4,0.2,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1619,8020170007816,Focacia italiana,,180,g,plastique,Tossini,Focaccia,,,,,Delhaize,Belgique,"Farine de _BLÉ_, tomates cerise 24.5%, eau, huile végétale non hydrogenée (tournesol, carthame en proportion variable), olives vertes 4,5% (olives, eau, sel: acidifant E270), olives noires 2,5% (olives, eau, sel, stabilisant E579), huile d'olive vierge extra, levure, sel, extrait de malt (_ORGE_, mais), origan 0,1%, arômes.",en:gluten,"en:eggs,en:fish,en:gluten,en:milk,en:nuts,en:sesame-seeds,en:soybeans",1,en:e579,0,c,4,Traiteur et apéritifs ,unknown,fr:focaccia,,https://static.openfoodfacts.org/images/products/802/017/000/7816/front_fr.14.400.jpg,https://static.openfoodfacts.org/images/products/802/017/000/7816/front_fr.14.200.jpg,https://static.openfoodfacts.org/images/products/802/017/000/7816/ingredients_fr.16.400.jpg,https://static.openfoodfacts.org/images/products/802/017/000/7816/nutrition_fr.10.400.jpg,273,1142,,11.2,1.4,,,,,,,37,1.9,2.1,5.1,1.3,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1620,5400112813607,2 fondants au chocolat,Pâtisserie au chocolat noir.,150,g,"boîte,plastique,frais",Delhaize,"Snacks, Snacks sucrés, Biscuits et gâteaux, Gâteaux, Gâteaux au chocolat, Fondants au chocolat",,,,,Delhaize,Belgique,"_Œufs_, chocolat 26 % avec 49% de cacao (masse de cacao, sucre, émulsifiant: E322 (_soja_), arôme naturel de vanille), beurre, sucre.","en:eggs,en:milk,en:soybeans","en:gluten,en:milk,en:nuts,en:soybeans",1,en:e322,0,e,4,Epicerie sucrée,Biscuits and cakes,fr:fondants-au-chocolat,,https://static.openfoodfacts.org/images/products/540/011/281/3607/front_fr.13.400.jpg,https://static.openfoodfacts.org/images/products/540/011/281/3607/front_fr.13.200.jpg,https://static.openfoodfacts.org/images/products/540/011/281/3607/ingredients_fr.15.400.jpg,https://static.openfoodfacts.org/images/products/540/011/281/3607/nutrition_fr.8.400.jpg,492,2059,,34.1,22.4,,,,,,,39.9,39.9,2.4,6.4,0.2,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,12.74,,1
1621,5411866958124,Farine mix pour pain multicéréales,,2500,g,sachet,Aveve,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Céréales et dérivés, Farines, Farines de céréales",,,,,Aveve,Belgique,"farine de blé, grains (blé, seigle, soja, épeautre, avoine, millet, maïs) (48%), gluten, farine de malt, agents de traitement de la farine: enzymes. Peut contenir des traces de lait, oeufs, graines de sésame, lupin et fruits à coque.","en:gluten,en:soybeans","en:eggs,en:lupin,en:milk,en:nuts,en:sesame-seeds",0,,0,a,4,Epicerie salée,Cereals,en:cereal-flours,,https://static.openfoodfacts.org/images/products/541/186/695/8124/front_fr.14.400.jpg,https://static.openfoodfacts.org/images/products/541/186/695/8124/front_fr.14.200.jpg,https://static.openfoodfacts.org/images/products/541/186/695/8124/ingredients_fr.16.400.jpg,https://static.openfoodfacts.org/images/products/541/186/695/8124/nutrition_fr.10.400.jpg,352,1473,,2.8,0.4,,,,,,,65.4,1.2,7.5,13.2,0.1,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1622,5400141427240,Sardines a l'huile,,125,g,Boîte de conserve,Colruyt,"Conserves, Produits de la mer, Poissons, Poissons en conserve, Sardines, Sardines en conserve, Sardines à l'huile",,,,en:high-in-omega-3,Colruyt,Belgique,"Sardines à l'huile de tournesol-70 % sardines [Sardina pilchardus, pêchées à la senne ou au chalut dans l'océan Atlantique Centre-Est (FAO 34, 29 % huile de tournesol, sel. Conditionnées au Maroc. Riches en oméga-3. Contient du poisson.",en:fish,,0,,0,c,,Poisson ,Fish and seafood,en:sardines-in-oil,,https://static.openfoodfacts.org/images/products/540/014/142/7240/front_fr.14.400.jpg,https://static.openfoodfacts.org/images/products/540/014/142/7240/front_fr.14.200.jpg,https://static.openfoodfacts.org/images/products/540/014/142/7240/ingredients_fr.16.400.jpg,https://static.openfoodfacts.org/images/products/540/014/142/7240/nutrition_fr.10.400.jpg,222,929,,13,3.3,,,1.9,,,,0,0,0,26,0.85,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1623,5400247031303,Gommes tétines citrique,,500,g,,Winny,"Snacks, Snacks sucrés, Confiseries, Bonbons, Bonbons gélifiés",,,,,,en:Belgium,"Sirop de glucose, Sucre, amidon modifié, amidon de blé modifié, acidifiants ( acide citrique, acide malique, arômes, colorants : E100, E120, E141)",,,6,"en:e100,en:e120,en:e141,en:e14xx,en:e296,en:e330",0,d,4,Epicerie sucrée,Sweets,en:gelified-candies,,https://static.openfoodfacts.org/images/products/540/024/703/1303/front_fr.4.400.jpg,https://static.openfoodfacts.org/images/products/540/024/703/1303/front_fr.4.200.jpg,https://static.openfoodfacts.org/images/products/540/024/703/1303/ingredients_fr.7.400.jpg,https://static.openfoodfacts.org/images/products/540/024/703/1303/nutrition_fr.10.400.jpg,337,1410,,0.1,0.05,,,,,,,84.3,50.4,,0,0.03,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1624,8720600147104,Jeune carotte,Carottes Epluchées,350,g,Bocal,Hak,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Conserves, Aliments à base de fruits et de légumes, Aliments à base de plantes en conserve, Légumes et dérivés, Légumes en conserve, Carottes, Carottes en conserve",,Belgique,belgique,,Delhaize,"Belgique,France","Carottes, eau, sucre, sel.",,,0,,0,a,3,Conserves,Vegetables,en:canned-carrots,,https://static.openfoodfacts.org/images/products/872/060/014/7104/front_fr.14.400.jpg,https://static.openfoodfacts.org/images/products/872/060/014/7104/front_fr.14.200.jpg,https://static.openfoodfacts.org/images/products/872/060/014/7104/ingredients_fr.16.400.jpg,https://static.openfoodfacts.org/images/products/872/060/014/7104/nutrition_fr.10.400.jpg,32,134,,0.3,0.1,,,,,,,5.2,4.9,2,0.7,0.031,0.0124,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1625,5412573405000,Gaufrettes à l'Ancienne au Beurre,Biscuits - Gaufrettes à l'Ancienne au Beurre,500,g,plastique,,"Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits, Gaufrettes",,,,,,"Belgique,France","Farine de _blé_, sucre, _œufs_, margarine (huiles et graisse végétales (palme), eau; sel (1 %), émulsifiants: lécithines, E471; acidifiant acide citrique; arômes; colorant: caroténoides); _beurre_ concentré (équivaut à 12 % de beurre reconstitué, colorant: caroténoïdes), _lait_ demi-écrémé, sel.","en:eggs,en:gluten,en:milk",,4,"en:e160,en:e322,en:e330,en:e471",0,e,4,Epicerie sucrée,Biscuits and cakes,en:wafers,,https://static.openfoodfacts.org/images/products/541/257/340/5000/front_fr.4.400.jpg,https://static.openfoodfacts.org/images/products/541/257/340/5000/front_fr.4.200.jpg,https://static.openfoodfacts.org/images/products/541/257/340/5000/ingredients_fr.8.400.jpg,,449,1879,,23.3,13.2,,,,,,,53.6,33.4,,5.7,0.725,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1626,27049082,Flûtes feuilletées au fromage,,150,g,,Excellence,Biscuits apéritifs en pâte feuilletée,,,,,aldi,Belgique,"farine de blé, beurre 24 %, levure, sel marin 3 %, romarin 1 96, lait entier en poudre, extrait de malt d'orge Peut contenir des traces de soja, de fruits à coque et de moutarde. Conseils de conservation:","en:gluten,en:milk,en:soybeans",,0,,0,e,3,Epicerie sucrée,unknown,fr:biscuits-aperitifs-en-pate-feuilletee,,https://static.openfoodfacts.org/images/products/27049082/front_fr.14.400.jpg,https://static.openfoodfacts.org/images/products/27049082/front_fr.14.200.jpg,https://static.openfoodfacts.org/images/products/27049082/ingredients_fr.16.400.jpg,https://static.openfoodfacts.org/images/products/27049082/nutrition_fr.10.400.jpg,491,2054,,24,16,,,,,,,55,2,,12,2.3,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1627,5906827018783,Trendy Lunch,,400,g,,Melvit,,,Pologne,pologne,,Carrefour,Belgique,"grains _d'épeautre_ 70%, vermicelles de _blé_ dur 20%, tomates séchées 10%.",en:gluten,"en:peanuts,en:sesame-seeds",0,,0,,,Traiteur et apéritifs ,unknown,,,https://static.openfoodfacts.org/images/products/590/682/701/8783/front_fr.9.400.jpg,https://static.openfoodfacts.org/images/products/590/682/701/8783/front_fr.9.200.jpg,https://static.openfoodfacts.org/images/products/590/682/701/8783/ingredients_fr.12.400.jpg,,333,1393,,2.8,0.7,,,,,,,58,5.1,10,14,1.6,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1628,5425007883183,Chocolat noir amandes,,180,g,,belvas,"Snacks, Snacks sucrés, Chocolats, Chocolats noirs, Chocolats aux amandes, Chocolats noirs aux amandes",,,,en:max-havelaar,carrefour,Belgium,"Masse de cacao, sucre de canne, amandes (8,7%),beurre de cacao, émulsifiant :lécithine de soja, sel de guerande (0,3%),arôme naturel de vanille.",en:nuts,"en:nuts,fr:pistaches lait",1,"en:e322,en:e322i",0,e,4,Epicerie sucrée,Chocolate products,en:dark-chocolates-with-almonds,,https://static.openfoodfacts.org/images/products/542/500/788/3183/front_fr.11.400.jpg,https://static.openfoodfacts.org/images/products/542/500/788/3183/front_fr.11.200.jpg,https://static.openfoodfacts.org/images/products/542/500/788/3183/ingredients_fr.14.400.jpg,https://static.openfoodfacts.org/images/products/542/500/788/3183/nutrition_fr.7.400.jpg,554,2318,,38.8,21.3,,,,,,,37.6,31.7,,8.5,0.29,0.116,,,,,,,,,,,,,,,,,,,,,,,,,8.7,65,,1
1629,5411535010313,Lait entier,,1000,ml,Bouteille,Biofresh,,Belgique,Belgique,belgique,"Bio, Bio européen, Bio garantie         ",Biooohhh,Belgique,,,,,,,,,Traiteur et apéritifs ,unknown,,,https://static.openfoodfacts.org/images/products/541/153/501/0313/front_fr.16.400.jpg,https://static.openfoodfacts.org/images/products/541/153/501/0313/front_fr.16.200.jpg,https://static.openfoodfacts.org/images/products/541/153/501/0313/ingredients_fr.18.400.jpg,https://static.openfoodfacts.org/images/products/541/153/501/0313/nutrition_fr.11.400.jpg,64,268,,3.6,2.2,,,,,,,4.8,4.8,,3.2,0.11,0.044,,,,,,,,,,,,,,,0.12,,,,,,,,,,,,,1
1630,5410046018986,Confiture aux fraises belges,,350,g,pot,materne,,,belgique,belgique,,colruyt,"Belgique, France",RS WUTRITANNELLES MOYENNES/GEMIDDELDE ENESWARRDEN/DURCHSCHNITTLICHE NAHRWERTE 6 Sherg |ders yresses / Vetten/Fett 960 kJ/,,,0,,0,,,Epicerie sucrée,unknown,,,https://static.openfoodfacts.org/images/products/541/004/601/8986/front_fr.11.400.jpg,https://static.openfoodfacts.org/images/products/541/004/601/8986/front_fr.11.200.jpg,https://static.openfoodfacts.org/images/products/541/004/601/8986/ingredients_fr.13.400.jpg,,226,946,,0.5,0.1,,,,,,,55,54,1.2,0.5,0.01,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1631,5400113584773,Chair de tomate au piment d'Espelette,,200,g,bocal en verre,Delhaize,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Légumes et dérivés, Tomates et dérivés, Pulpes de tomates",,France,france,,Delhaize,Belgique,"INGREDIENTS , Pulpe de tomates 89,1%, purée de tomates 8%, huile d'olive extra vierge, amidon modifié de mais, sucre, sel iodé, piment d'Espelette.",,"en:celery,en:gluten,en:milk,en:mustard,en:sesame-seeds",1,en:e14xx,0,a,4,Legumes,Vegetables,en:tomato-pulps,,https://static.openfoodfacts.org/images/products/540/011/358/4773/front_fr.14.400.jpg,https://static.openfoodfacts.org/images/products/540/011/358/4773/front_fr.14.200.jpg,https://static.openfoodfacts.org/images/products/540/011/358/4773/ingredients_fr.16.400.jpg,https://static.openfoodfacts.org/images/products/540/011/358/4773/nutrition_fr.10.400.jpg,46,192,,1.3,0.2,,,,,,,5.5,4.7,3,1.6,0.3,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1632,8712100771484,Black tea forest fruits,,25,g,"Boîte carton, Capsules Nespresso",Lipton,"Aliments et boissons à base de végétaux, Boissons, Produits fermentés, Boissons chaudes, Boissons à base de végétaux, Thés, Boissons fermentées, Infusions, Infusions aux fruits, Thés sombres",,,,Rainforest Alliance,Delhaize,"Belgique, Pays-Bas","Thé noir, arôme, mûre (2%), cassis (2%), fraise (2%).",,,0,,0,,4,Boissons ,unknown,en:fermented-teas,,https://static.openfoodfacts.org/images/products/871/210/077/1484/front_fr.14.400.jpg,https://static.openfoodfacts.org/images/products/871/210/077/1484/front_fr.14.200.jpg,https://static.openfoodfacts.org/images/products/871/210/077/1484/ingredients_fr.16.400.jpg,https://static.openfoodfacts.org/images/products/871/210/077/1484/nutrition_fr.10.400.jpg,4,17,,0,0,,,,,,,0.5,0.5,,0.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1634,5400141127102,Pappardelle,,500,g,sachet,boni,,,,,,Colruyt,Belgique,"Pâtes alimentaires 100 % semoule de blé dur, _gluten_",en:gluten,"en:eggs,en:soybeans",0,,0,,4,Traiteur et apéritifs ,unknown,,,https://static.openfoodfacts.org/images/products/540/014/112/7102/front_fr.19.400.jpg,https://static.openfoodfacts.org/images/products/540/014/112/7102/front_fr.19.200.jpg,https://static.openfoodfacts.org/images/products/540/014/112/7102/ingredients_fr.21.400.jpg,https://static.openfoodfacts.org/images/products/540/014/112/7102/nutrition_fr.10.400.jpg,352,1473,,1.2,0.3,,,,,,,71,3.2,3.5,13,0.01,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1635,5410401011867,Lait,,1200,ml,6 packs,joyvalle,Produits laitiers,Belgique,Belgique,belgique,,"AD Delhaize, Delhaize",Belgique,,,,,,,,,Crèmerie ,unknown,en:dairies,,https://static.openfoodfacts.org/images/products/541/040/101/1867/front_fr.12.400.jpg,https://static.openfoodfacts.org/images/products/541/040/101/1867/front_fr.12.200.jpg,https://static.openfoodfacts.org/images/products/541/040/101/1867/ingredients_fr.15.400.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1636,5900020024244,Barre de céréales Fitness Delice Chocolat blanc,,135,g,"Carton,Plastique",Nestlé,"Snacks, Snacks sucrés, Barres, Barres de céréales",,,,,,"Belgique, France","Céréales 50,4% (_blé_ complet 27%, riz, farine de _blé_complet 3,3%, farine de maïs complet 2,7%), sirop de glucose, chocolat blanc 12% (sucre, heure de cacao, _lait_ entier en poudre, émulsifiant : lécithine de tournesol ; arôme vanille), sucre, extrait de malt d'_orge_, sirop de sucre inverti, humectant : glycérol ; huile de palme, mélasse, _lait_ écrémé en poudre, sel, amidon de maïs, maltodextrine, arômes, émulsifiants : lécithine de tournesol, mono - et diglycérides d'acides gras ; correcteur d'acidité: phosphates de sodium; antioxydant: extraits riches en tocophérols; vitamines et minéraux (niacine, acide pantothénique, vitamine B6, riboflavine, acide folique, carbonate de calcium et fer).","en:gluten,en:milk","en:nuts,en:soybeans",5,"en:e306,en:e322,en:e322i,en:e339,en:e422,en:e471",1,d,4,Epicerie sucrée,Biscuits and cakes,en:cereal-bars,,https://static.openfoodfacts.org/images/products/590/002/002/4244/front_fr.15.400.jpg,https://static.openfoodfacts.org/images/products/590/002/002/4244/front_fr.15.200.jpg,https://static.openfoodfacts.org/images/products/590/002/002/4244/ingredients_fr.23.400.jpg,https://static.openfoodfacts.org/images/products/590/002/002/4244/nutrition_fr.18.400.jpg,378,1582,,7.8,3.5,,,,,,,66,23,3.7,6.6,0.64,0.256,,,,,,,0.00143,0.0174,0.00145,0.000188,,,0.00548,,1.233,,0.012,,,,,,,,,,,1
1637,5400706613941,Pollen De Fleurs En Poudre,,250,g,sachet sous vide,Purasana,Super food,,gullegem (Belgique),gullegem-belgique,Bio  ,bio,Belgique,Poudre de pollen d'abeille d'Espagne 100% brut & biologique,,,0,,0,a,,Traiteur et apéritifs ,unknown,fr:super-food,,https://static.openfoodfacts.org/images/products/540/070/661/3941/front_fr.10.400.jpg,https://static.openfoodfacts.org/images/products/540/070/661/3941/front_fr.10.200.jpg,https://static.openfoodfacts.org/images/products/540/070/661/3941/ingredients_fr.7.400.jpg,https://static.openfoodfacts.org/images/products/540/070/661/3941/nutrition_fr.4.400.jpg,354,1481,,6.56,0,,,,,,,58,0,12.8,14.2,0.03,0.012,,,,0.0187,0.0142,0.0008,0.00076,0.0046,,,,,,0.37,0.138,0.2,,,0.00226,0.00051,,0.037,,,,,,1
1638,5400601063612,Apple compote with pieces,,580,g,Bocal,Delhaize 365,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Desserts, Aliments à base de fruits et de légumes, Fruits et produits dérivés, Compotes",,,,,Delhaize,Belgique,pomme 90%,,,0,,0,a,1,Fruits,Fruits,en:compotes,,https://static.openfoodfacts.org/images/products/540/060/106/3612/front_fr.12.400.jpg,https://static.openfoodfacts.org/images/products/540/060/106/3612/front_fr.12.200.jpg,https://static.openfoodfacts.org/images/products/540/060/106/3612/ingredients_fr.14.400.jpg,,73,305,,0.5,0.1,,,,,,,15.9,13.4,1.6,0.3,0.02,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
